customer_id,avg_transaction_value
C6655,2950.552667
C2654,2977.542308
C1807,3766.178421
C4906,2871.990000
C2061,2532.362667
C3008,3091.882308
C2077,2764.003571
C7919,2926.551250
C8324,1933.847778
C2750,2761.132222
C1528,1996.496667
C3964,2820.967143
C2745,2257.126667
C5166,1192.915556
C3269,2619.284000
C8325,3667.886250
C7448,2784.341818
C9152,2469.433750
C3511,2667.352727
C8352,3092.708000
C7802,2089.148000
C7465,2212.038000
C7178,2860.598667
C1223,2487.136667
C3692,2335.590000
C9540,1960.576923
C8042,2379.994286
C8373,1736.060000
C1718,2317.697895
C8062,2617.810000
C7961,1910.418333
C1555,2042.910714
C4630,2146.380769
C7901,3344.714167
C4993,2227.340909
C9870,2222.658333
C4160,2581.826667
C4938,2034.965000
C8161,3859.009091
C8509,1932.104375
C9650,2983.148000
C3988,2115.662857
C5558,2259.343571
C8940,2957.576250
C3875,2847.025385
C9291,2214.987500
C7676,1903.952500
C4563,2639.471818
C8819,2307.605714
C2424,2862.321176
C6647,1809.229091
C5126,1560.666923
C9606,2399.215625
C1851,2614.216667
C8844,3891.468889
C4873,2620.073636
C8076,2125.481000
C1378,2374.594118
C9455,1814.851875
C6479,1753.680000
C7368,4058.468000
C3998,2789.884615
C9114,2810.601053
C7005,1226.515000
C2135,1578.952000
C1421,2335.215455
C3052,1993.627692
C1865,2016.948889
C8502,2567.636875
C7476,2351.813333
C3958,2459.998824
C2329,2511.045833
C6751,2829.400667
C6071,2632.621333
C5146,3130.387143
C3484,2215.654706
C6659,1762.706250
C3801,2310.807778
C8467,2379.580000
C8801,2655.205385
C8220,2475.780000
C8423,2616.312000
C4016,2845.617273
C9855,2872.862000
C8836,2818.248667
C8044,3456.100000
C2916,3382.345714
C7400,2169.635714
C6541,2374.034000
C2523,2209.402000
C1679,2427.646923
C5802,2100.672222
C7561,3840.322727
C4678,2573.687692
C5025,1791.676923
C2447,3260.303571
C6313,2976.230000
C3391,2292.042222
C3431,1877.612143
C3871,2907.642222
C4315,2940.008889
C3704,2175.817273
C5674,2265.855556
C4703,2953.157333
C8742,2001.101667
C7962,2839.350588
C1719,2558.351538
C7635,2820.980833
C1123,3396.166667
C9510,2131.915000
C4685,2542.285833
C9703,2613.107273
C5424,2573.988889
C1702,1571.676154
C8766,1983.517273
C2769,1585.917857
C1261,3778.838000
C5564,1313.118182
C8891,2074.623000
C4221,2777.109167
C2314,2180.263333
C5916,3418.558235
C6987,2199.808462
C5207,2582.543077
C6028,2816.767059
C7112,2696.234167
C3095,3002.375000
C6453,2632.913889
C4827,2401.672857
C5124,1626.805556
C8908,2410.300769
C7405,2293.580625
C5295,3018.223077
C4005,2449.068333
C1335,3286.003333
C7059,2630.826364
C9377,2894.267778
C6234,2510.743750
C8428,2610.863077
C8450,3033.317000
C2059,2576.823846
C1326,1866.394667
C2104,2240.932500
C7423,2479.524545
C8918,3450.454000
C3433,2790.572381
C8695,2708.090000
C7419,2024.603846
C2885,3470.427778
C4759,2821.282727
C5251,2618.777778
C1217,2551.896154
C4648,3797.715714
C2997,1927.192857
C8964,1485.007692
C1397,2206.487895
C7196,2453.466667
C9120,3328.901667
C4828,3665.187273
C8763,2940.810000
C9348,2512.508571
C5407,3823.997500
C1191,2617.549000
C5451,2596.319474
C8955,1997.602500
C6910,2856.148947
C9582,2141.160000
C5355,3475.444615
C6006,2648.658571
C4955,2505.562778
C9092,2642.354167
C1233,2696.013636
C7845,2358.114615
C5378,1999.109091
C3196,2546.947500
C6925,2423.987647
C8513,3511.061000
C8089,3016.935385
C2257,1950.934667
C8458,2334.076923
C1866,2675.656154
C8025,2776.282000
C8900,2207.978571
C7605,2178.685000
C1418,1771.733571
C1874,2803.927778
C1620,3166.314286
C4777,2619.387273
C1678,3024.199000
C1782,2384.432667
C7203,2006.966667
C8211,2840.050000
C3260,2980.612667
C4732,3096.469375
C9216,1767.299091
C2941,3619.466667
C6769,2472.152000
C8577,2403.635789
C4785,1848.318333
C2008,2774.142143
C1188,2882.647143
C8334,1688.041667
C5825,2973.987647
C3755,2443.085000
C8988,3113.112308
C1441,3578.390000
C9525,1396.334545
C8993,2950.587500
C1841,2205.413125
C6728,2247.845714
C2391,1601.197500
C8164,3760.749000
C3448,3927.581333
C9108,2585.743000
C9417,2010.544167
C6763,3092.052308
C2509,2446.687273
C8721,3021.439286
C9632,2793.005000
C6948,3413.902857
C5549,1917.635000
C4688,2675.527000
C9653,2375.547333
C5985,1816.720769
C7530,2772.996471
C4788,1922.973333
C1772,2100.322000
C9839,1546.225385
C6272,2529.256154
C7989,2389.040000
C3374,2240.295385
C1580,3410.768182
C8561,3099.237778
C3639,4084.611111
C6890,3090.554000
C1303,2197.495455
C1765,2582.342308
C4693,2623.502222
C8102,2712.310000
C8072,1316.562500
C9041,2483.184667
C3648,2457.021250
C4896,2645.284000
C3195,2352.024667
C4584,2277.609000
C8328,2455.456364
C8883,2387.951333
C5895,3055.821875
C3123,2908.404444
C6035,2252.396364
C9973,2493.556364
C5390,1856.324615
C1317,2356.162500
C6291,2769.004667
C7478,2688.386667
C2015,1738.555000
C4652,2003.615909
C7670,3322.992857
C4109,2244.182667
C1311,2860.000833
C5140,2134.775882
C3731,2865.466250
C3215,2607.620556
C7739,1710.925000
C8674,1689.748182
C2540,2786.720909
C2897,2316.044286
C9042,3138.788000
C4113,1971.798667
C9403,2545.978889
C3908,1212.798182
C3967,2205.695385
C4618,3548.475000
C5455,1579.928750
C1084,1944.025000
C7651,2969.543125
C8548,2288.296364
C6446,2047.103846
C8449,2725.168000
C7674,2819.770667
C1816,2171.203846
C9665,2708.383889
C2143,2287.062500
C3850,2761.240000
C3408,2327.738889
C7954,1521.658000
C8553,2245.106667
C3430,3784.214167
C1563,2344.977778
C8671,3106.632727
C3018,2130.155625
C5912,2413.904545
C4319,2296.005000
C8615,2308.440000
C7817,2847.738889
C1928,2053.356190
C9547,2582.930000
C4684,2279.302667
C3609,2784.376429
C7145,2528.566250
C3087,1478.429333
C1715,2655.533571
C1517,2224.288750
C8083,3411.887500
C6531,1973.918667
C3239,2168.638333
C6611,1485.375455
C3148,2026.252857
C5441,3118.980500
C9611,1723.139286
C1761,3558.461875
C5253,1564.802308
C1936,2074.016667
C7645,2837.306000
C7397,2388.998824
C2945,2729.172727
C5691,2646.097273
C9952,1962.030000
C6245,2378.984706
C5796,3759.753333
C5807,2494.975556
C8526,2459.180714
C8391,2518.048182
C3356,3651.365000
C7152,1413.748333
C1676,2939.065000
C5575,1887.908182
C6618,1482.386429
C3699,2843.963077
C7348,2361.455294
C8939,2151.215294
C7634,2002.611667
C2011,2588.898333
C5167,1774.242222
C2245,2549.892500
C8201,2172.150000
C4233,3257.740000
C8183,1521.082500
C8399,2311.702857
C5049,2159.607143
C6651,2474.655000
C1243,2195.114375
C5281,3050.138571
C5012,2376.220000
C3319,1884.829167
C5277,2874.621429
C1457,2493.608333
C7515,2006.743000
C2308,2132.243636
C6304,3419.001818
C5628,2453.531667
C4178,1567.602667
C7273,2923.725000
C6801,2693.660000
C2730,2435.410833
C8466,1542.141111
C6896,2243.122778
C7161,3703.010000
C9475,2762.975833
C8229,2885.701111
C4452,2352.161111
C6968,2185.561333
C5107,3012.447500
C3504,2395.430000
C8005,3386.020000
C9107,2409.060714
C1463,1288.333333
C2797,2386.385294
C5663,3554.154615
C1667,2598.425385
C7837,2819.286250
C3689,2876.006842
C3837,2069.726000
C8136,1720.017000
C1831,2901.549231
C6904,2142.190000
C3569,2438.013750
C1140,3568.785714
C5372,3202.415714
C3543,2818.536190
C8995,1946.046364
C9500,1727.604000
C4401,3277.139167
C9521,3701.112000
C2871,3089.289000
C6097,2974.099000
C3841,3108.450909
C1763,3268.432500
C7695,1517.539000
C1340,3059.314000
C6424,2430.128462
C8330,2538.146316
C2283,925.382000
C8909,1779.993750
C8361,2350.053846
C5521,3214.882857
C7602,1899.810000
C6246,2130.278889
C7296,2778.000714
C2833,2665.946875
C8415,2218.560952
C7398,2703.156923
C5823,2178.790000
C5952,2324.873333
C5995,2675.162857
C6544,3487.983750
C4671,3610.350769
C7748,2210.355556
C4995,2368.897857
C7822,2804.352000
C7672,2629.765789
C3130,3061.905000
C1681,3528.380000
C2851,2696.456667
C8542,2030.782500
C3043,1896.429286
C2601,2812.942727
C3867,2658.338750
C4243,2456.979375
C7767,2019.264667
C8267,2652.437059
C5437,3022.447222
C1135,3034.781250
C3892,3712.259000
C5699,2024.417273
C2793,1954.463000
C3549,2354.248000
C1446,1987.665833
C6099,2437.986667
C8959,2524.985833
C9044,2382.400000
C8430,2430.734000
C9967,2021.239091
C7047,2724.891333
C2010,2806.945000
C8130,2908.072308
C8023,2100.247857
C8124,1967.316667
C1423,3212.946667
C1009,3325.407000
C2849,2170.562222
C9532,2470.245455
C6135,2942.291000
C6467,2137.701000
C7053,1955.774167
C8134,1997.726111
C6986,2857.517000
C4859,3267.165385
C9004,1735.426667
C4358,3519.783000
C8261,2403.228750
C5632,1790.710000
C6267,1991.050769
C1210,2723.191765
C2634,2035.300000
C8804,2214.724286
C4511,2734.830909
C2588,1879.595833
C2641,1975.283333
C6457,3101.565385
C1376,2854.670000
C5700,2575.365714
C1132,3644.808235
C3236,3254.330909
C1916,2560.629286
C2996,1628.209091
C3301,1354.045000
C9734,1959.437500
C1320,2789.700000
C9249,2630.317143
C2681,2757.898500
C8375,3554.094545
C7965,2251.879286
C6553,2121.675714
C4275,2450.472941
C8665,2793.499000
C4123,2162.201111
C5610,3405.258333
C2718,2371.720526
C2082,3122.511000
C4281,3080.715294
C9222,1651.890000
C2592,2691.972727
C2384,1523.810000
C1347,3070.212000
C9239,4035.064000
C9968,2788.350000
C1518,2378.541667
C5707,1584.661000
C6053,2468.238750
C9866,2201.655000
C1226,2026.253000
C8432,1978.771538
C5545,2657.352143
C7491,2646.165000
C2564,2139.647857
C7814,1577.941429
C6849,1947.571429
C7902,3968.720000
C2246,1357.541667
C4771,2149.451818
C6691,2957.014545
C9395,2763.358889
C9161,1858.072353
C5650,1844.229231
C5115,2554.227222
C2448,2941.858824
C3572,2074.356000
C7356,1939.915000
C3377,2481.750000
C9656,2352.472941
C2976,2802.405714
C4343,2651.449412
C5506,2878.410588
C6747,3639.574444
C2651,3291.376667
C3674,2733.922308
C4249,1555.920000
C9694,2592.281579
C8865,2212.777857
C2179,2405.811538
C6783,2686.221111
C2294,2346.242308
C4862,2035.686667
C8066,2639.053077
C3328,4186.596154
C5330,2550.070000
C2436,2762.117222
C7267,2182.883846
C5111,2257.886667
C4077,3068.407857
C7631,3311.980833
C6694,1677.123750
C1121,2992.054737
C6538,2620.066154
C4890,2734.194545
C9117,2797.785263
C2280,2819.426471
C3382,3573.218571
C1652,2931.403846
C2194,2318.488889
C6461,2518.461667
C8622,2103.367778
C6831,1457.256667
C3113,3427.882500
C3732,1245.787500
C6181,2105.263636
C3567,2769.575714
C7097,2038.527500
C8942,2169.537500
C3688,1976.919167
C7788,2037.454444
C6674,1520.077857
C6352,3258.566154
C4739,2101.878750
C8295,1415.617333
C3302,2936.913529
C9147,2276.115714
C3321,2234.622222
C4084,2444.678750
C6609,2705.250833
C6149,2017.162308
C9246,2863.770000
C5491,3201.790667
C5647,1797.857500
C9410,2980.504545
C7588,2250.981176
C3599,3218.808889
C7795,2060.223333
C2223,2037.276667
C1708,2602.874286
C4637,2462.450000
C1342,2022.548667
C3751,2284.322308
C2113,2508.406154
C8388,2590.289167
C6251,2302.862727
C6128,3466.816154
C9742,2297.340000
C6409,2443.515333
C5771,1913.479000
C6008,2187.884375
C4948,2076.190000
C6130,2114.063846
C2003,2829.422500
C8975,2181.280000
C5015,2056.736923
C7264,2732.884545
C4988,3467.456667
C1306,2473.725385
C1862,3307.702727
C9909,1859.640000
C6343,1737.275000
C9615,2117.282000
C2860,2250.137000
C4730,2218.065714
C6090,2515.186000
C9295,2227.364615
C5557,2547.120769
C1896,2407.073636
C7218,3253.763636
C1567,1688.237143
C8858,2676.249375
C1720,2350.080769
C2513,1569.945833
C4558,1957.782500
C9045,2417.944615
C1666,3778.008182
C1923,2485.460833
C1040,3035.960000
C6282,3059.621667
C4733,3072.862222
C1024,2467.370000
C3618,3049.915625
C6536,1803.860000
C8505,2091.181000
C3727,3419.924667
C3279,3369.981000
C2894,2532.241818
C1245,2539.973333
C2863,2963.301538
C9090,1945.100625
C5466,2366.354375
C2984,2234.858000
C3406,2495.101875
C1407,2260.438824
C9492,3151.959286
C7381,2455.635385
C1384,3532.845385
C8754,1766.054000
C3442,1143.223636
C3249,2603.160769
C7575,2408.405556
C8607,2340.624545
C8442,2712.347857
C3640,2760.043333
C5722,3442.990000
C9546,5650.360000
C9293,3185.947143
C3175,2218.811333
C4966,2223.235714
C2145,2812.738889
C1713,2232.777857
C3503,3232.259000
C3012,3117.016667
C9987,3125.093333
C3587,2355.262632
C2937,1550.001333
C4810,2475.516471
C7519,2253.109000
C9947,2723.180667
C1489,3306.265000
C4345,1923.940000
C7669,2705.446111
C9969,2287.755833
C4987,3041.046000
C8384,2717.692500
C5876,2245.310000
C4416,2740.325000
C4921,2523.364211
C6873,2408.342000
C1562,2398.542000
C2050,3362.913333
C8268,2718.031765
C3534,2343.271250
C2818,1986.870769
C1476,2562.268000
C3795,2200.553200
C8726,2421.692000
C7623,2751.174706
C5797,2286.264000
C6338,2150.640833
C6705,2008.395714
C3419,2267.205385
C2723,2878.352500
C5214,3411.346429
C2554,3837.830000
C4944,3495.507778
C3509,2829.322609
C9917,2369.727500
C2032,1896.202105
C7807,2640.941579
C7149,2630.606000
C3843,1744.022308
C7306,3165.746429
C3628,2608.608889
C9499,2426.858182
C3605,3863.847778
C4026,2911.956923
C7879,2449.391333
C6686,2555.295556
C9318,2497.241111
C1101,3029.411667
C7781,1486.292857
C1356,2437.088571
C1073,2060.876154
C2407,2145.957273
C8827,1623.531250
C7291,1243.067692
C1416,2546.347143
C8195,2580.417647
C4808,1747.620625
C4845,2665.423333
C9065,2325.268750
C4776,3022.305333
C7846,3127.103846
C5026,3066.384375
C6532,2520.313750
C5573,2121.425000
C7430,1609.903571
C4731,2176.874000
C2560,1461.639286
C5083,1742.541667
C2939,2130.843750
C4523,1753.643636
C1995,3179.665882
C2226,2881.237273
C8447,2089.104737
C1382,2943.855000
C2854,2608.603684
C5483,1865.951111
C6956,2167.111538
C1281,3472.868571
C4682,3047.180909
C8653,2099.229167
C8270,2544.264286
C2034,2226.463750
C8310,3014.371429
C1334,3010.800000
C4108,2204.387778
C9303,1880.541250
C3062,2282.020000
C2121,2052.887692
C1967,3625.025000
C6602,1933.573000
C2644,2367.636667
C6824,1797.980667
C9262,2227.396875
C2907,2526.179231
C1299,2295.362000
C9662,1709.850714
C6526,3605.143889
C3153,2189.803333
C8003,2830.983333
C1857,2964.029333
C6785,4378.830000
C7749,2493.514706
C9814,1310.777857
C3251,2715.055000
C2788,2130.061000
C6184,1994.272222
C8707,2421.452143
C4778,1237.575714
C3918,2864.948333
C8911,2647.788333
C8640,3523.635333
C9217,1793.611875
C9508,2068.188667
C4344,1669.939000
C5975,3187.997647
C2608,2151.893077
C7639,3511.661333
C9278,4017.363077
C5131,2318.468182
C9641,2987.308000
C9345,1796.406250
C7429,2439.197500
C9476,1956.792308
C7693,2261.424118
C5362,2079.215000
C2812,2271.890000
C6540,3039.328000
C3332,3258.063846
C5569,1756.530000
C5867,2861.602857
C5256,2541.280000
C4834,1539.687778
C3769,2463.070000
C8670,3237.339167
C9800,2159.090000
C3250,2076.217143
C9132,2071.732353
C3026,2024.126667
C1553,1973.209167
C8413,2353.705000
C2770,2742.924444
C4214,3772.138182
C6061,2278.240588
C5289,2466.164286
C9470,2793.307143
C9142,3553.435455
C8465,2640.722222
C9457,2055.768333
C4903,2258.711176
C7875,2318.281250
C8875,2909.308889
C5093,2363.271875
C8809,2473.901176
C3045,2274.421000
C5729,1646.570000
C3403,2117.567273
C5034,2187.904615
C3953,2076.075556
C8515,3059.500000
C1440,2155.182857
C7242,1749.201875
C2068,3759.525000
C4300,2066.343333
C2691,2070.450625
C2679,1976.063333
C1659,2354.710000
C2144,2500.260714
C7028,2022.633125
C5028,2653.252105
C7298,2878.648235
C1333,2609.650000
C2628,3226.622667
C9102,2677.665000
C3386,1957.778000
C6848,2332.559000
C1603,2685.183636
C8723,2734.558889
C7253,2633.171429
C8783,2617.976667
C6739,2477.183000
C6825,2513.426250
C7081,2163.008571
C7002,2094.892143
C1116,2658.518571
C8389,1105.722000
C3863,3119.980000
C2510,2602.358333
C5291,2012.779231
C1000,2201.760000
C6603,2041.704000
C6143,2304.342857
C6107,2959.759000
C1596,3405.974211
C5790,3069.962308
C2137,1984.936471
C3177,2457.838571
C3490,1868.321667
C5464,3091.059000
C7751,2530.222727
C6365,2937.940769
C7160,2473.498750
C2859,2968.218000
C5706,2986.815714
C5204,2259.407778
C8148,2083.066923
C4822,1911.290000
C2516,2518.040000
C5275,3119.434375
C7092,2177.266923
C1560,2623.277778
C4871,1859.406667
C7512,2040.131538
C6963,2668.772381
C1373,3667.567143
C6634,2332.135714
C9699,2536.115385
C3714,1822.416923
C5983,2947.066000
C3506,1318.567143
C8491,2865.374667
C8500,3860.546429
C4153,2943.376875
C4608,2274.478333
C2278,1983.770909
C3350,1988.775000
C8649,2401.640000
C3469,2491.068889
C1313,1831.459000
C8994,2107.444545
C1091,2395.856429
C7986,2728.822500
C8444,2054.376667
C5209,2765.010588
C8200,2371.211667
C1739,2531.827647
C9600,3260.798000
C1425,2303.382857
C8202,1899.058889
C1590,2041.967333
C2736,2445.902353
C1460,1701.487333
C9927,2351.641667
C1794,2160.336667
C1745,2575.050000
C9035,2674.508889
C4972,2203.932308
C6014,2696.952105
C9341,3272.515556
C8639,3086.379167
C7597,2027.513333
C7026,3203.908182
C3891,1935.390000
C9007,3836.706000
C8593,1811.014545
C6155,2875.377692
C3762,1800.504286
C6756,2427.660833
C3147,2042.557273
C6976,1845.570455
C9445,2041.601667
C7470,1384.820000
C4599,2301.420000
C4308,2744.430769
C8468,2775.136250
C7612,3422.230000
C6886,2691.835000
C6533,2410.437500
C5615,2802.936471
C5539,2841.936364
C2446,1219.822000
C8741,3260.305455
C6766,2170.427500
C6872,2112.698571
C4098,2692.899412
C1795,1870.718824
C2385,3217.685455
C7208,2553.796667
C3924,1740.455556
C2330,2341.636667
C2687,2792.063077
C7388,2622.873333
C3563,1990.058750
C3125,2586.818750
C3444,2519.249231
C3890,1745.294444
C3006,1109.012222
C3443,1265.612500
C8381,3562.885000
C5250,1530.615833
C3659,1621.757500
C6095,2664.413636
C7328,2363.252353
C7599,2607.446667
C9865,1458.818000
C5875,2540.099000
C2467,2350.596000
C7713,2276.813636
C3668,1932.350000
C2242,2572.323750
C2731,2386.326923
C1142,2593.260000
C6661,2554.523077
C5446,2896.560714
C5202,2262.476000
C3724,1680.548889
C9168,2731.672500
C8539,3038.769474
C5286,1927.920000
C3665,2064.507500
C4700,3138.625000
C6134,2381.268000
C9435,2753.285000
C6568,2751.855714
C7185,2983.378462
C1102,2719.775455
C9436,3067.622105
C7023,2092.084000
C8036,1943.909000
C5621,2505.436250
C7355,3821.741053
C4093,2696.805455
C9000,2236.520000
C8581,1395.892727
C9649,2128.224545
C4663,2476.445333
C7583,2314.693529
C3283,1858.436429
C9686,3098.252857
C6081,1798.554444
C7836,1933.063333
C2502,2454.877500
C3413,2314.005882
C3396,3040.806667
C8914,3104.662222
C9192,2198.857273
C9187,2549.033846
C1959,3000.753333
C1619,3537.377000
C3653,2469.095000
C9218,1700.624000
C5614,2593.716250
C5638,3133.589412
C2942,2037.157500
C4398,1119.798000
C1671,3164.792857
C1126,2845.018571
C2771,1581.960000
C4396,1980.443333
C6559,1807.084000
C5056,1725.078333
C8632,2449.645556
C7663,3593.184286
C2909,2266.063077
C8638,2300.427333
C2853,2513.687000
C4271,1896.325333
C8035,2596.940000
C6885,925.140000
C9220,2940.700000
C1953,3044.361875
C4962,2059.325833
C1316,2705.520000
C9919,2793.952143
C6706,2243.165000
C1787,2169.349333
C8740,2175.945333
C6515,2153.650909
C4968,2957.466842
C1894,2520.632000
C9174,1225.112727
C7217,2553.686250
C5457,3295.653333
C3736,2305.601333
C2090,2872.608889
C7452,2039.107273
C7816,3047.680000
C4524,2596.436429
C3376,2509.712778
C3972,1663.170000
C8106,2455.145556
C8540,2326.119500
C3847,2347.974286
C8611,1917.366667
C9900,2416.827857
C9794,4215.967500
C1996,2072.790000
C6432,2473.134286
C1221,3136.244545
C1410,3172.367778
C2389,2407.559412
C4544,1734.874000
C2801,2605.373889
C6504,2696.469167
C8180,3142.805000
C7070,2082.352500
C5463,2036.720000
C9902,2222.404444
C2141,2283.563333
C2587,2072.971500
C4225,2561.751333
C1672,2620.850455
C8802,2297.302778
C8784,1887.082308
C5426,2840.842500
C7128,1757.710625
C7179,3472.199412
C7090,1905.661667
C7742,2404.952000
C7220,1537.567778
C7657,1429.591538
C6482,1980.851429
C9133,2048.311875
C3823,2341.075000
C9971,2164.327273
C7947,2825.816000
C5007,2296.681000
C8490,2804.320769
C4760,2681.817273
C5778,2755.222857
C8604,2153.417500
C7994,2830.756000
C3169,1545.842727
C7707,1637.616000
C4695,1098.105000
C6075,3171.280714
C4928,2801.872727
C3718,2145.730000
C8788,2881.788333
C4323,2637.572727
C3454,2670.979286
C8071,2337.531538
C9138,3854.493000
C1898,2568.412857
C2545,2399.872727
C1368,1587.945882
C8107,2820.242143
C3120,2743.568235
C1669,2790.242667
C4132,1946.542857
C7240,1877.245000
C4434,2159.554286
C7736,2293.980833
C6032,2480.596923
C3340,3610.086250
C4714,1910.266250
C8758,2398.622353
C4151,3200.075000
C8371,2606.557857
C4590,3175.082778
C3521,1961.032727
C6421,3170.085000
C3667,2348.992500
C8077,2155.565556
C4333,1595.922000
C5949,2863.634167
C5036,2152.318421
C3174,2158.167222
C3449,2486.636667
C9396,1920.708571
C4055,2359.348333
C7976,2477.150000
C8657,2530.458889
C6101,2956.550000
C3438,2659.354000
C1963,2447.124167
C6216,3134.632000
C7216,2075.428571
C1830,1557.881250
C2559,2152.839091
C9893,2741.197692
C3299,3179.580909
C6151,2334.043333
C7462,2225.185385
C8563,2180.452500
C7600,1977.478125
C8239,2055.845000
C4945,2163.518750
C5705,2071.411429
C8867,2358.784167
C4961,1939.216000
C4216,1516.023750
C5292,2733.906667
C3262,2925.161333
C8682,3304.742500
C6413,3641.230000
C6982,3080.803333
C4854,2178.196364
C6403,2625.330909
C3766,2804.169091
C6817,2189.517500
C5488,3264.755000
C9493,2307.907143
C9172,2478.934211
C3497,2341.046000
C9885,2519.554000
C9783,2825.700000
C2200,3243.514667
C8669,2176.344118
C7755,2627.880000
C4262,1896.493571
C5359,2850.628571
C6256,2413.472500
C9247,2786.193333
C4152,1875.252500
C4242,3461.753333
C7883,1644.438889
C5240,3034.632857
C5217,3182.666667
C7701,1218.210769
C1477,2505.139412
C5035,1874.301875
C1809,2734.661818
C9709,2203.655714
C9924,2422.170000
C1038,1556.986667
C9354,2142.272000
C1762,2311.701818
C8768,1754.953000
C3379,1773.594545
C5686,2564.201250
C6208,2260.623333
C1208,1570.660833
C7886,2860.053750
C6172,2713.666000
C8750,1921.671250
C3216,1408.244545
C2495,2912.395714
C1561,3387.024286
C3548,3137.890000
C4352,3025.567500
C6649,3630.654444
C7380,3021.227000
C5672,3632.839000
C4583,2717.987000
C6558,2654.104615
C1087,2537.735714
C5763,2570.673000
C6894,1553.513000
C2042,2660.585625
C4540,2701.291818
C9312,3635.507857
C7046,2190.374000
C6334,2239.361111
C6440,3266.990000
C3447,2275.840000
C7058,3384.099286
C8806,3331.881429
C6591,3632.994286
C9483,2596.001818
C7595,1928.753333
C6997,2129.835455
C8692,2766.707500
C5751,2511.758182
C9244,1913.801333
C5328,2782.732143
C8401,2368.177692
C4131,2333.536364
C4270,3721.143077
C3077,2588.345882
C7281,3883.742000
C6270,2119.128462
C7571,1518.254545
C2462,2813.060000
C9994,2572.726000
C1742,3254.376923
C9590,2405.272727
C2817,1349.796667
C5384,2500.491538
C7785,2440.201333
C6710,2102.382143
C7899,2798.429286
C6011,1977.528333
C2956,1539.880000
C5290,2813.380000
C4235,2731.927692
C1184,2117.844167
C9531,2816.950000
C3135,1644.508571
C9882,1983.425000
C5960,1841.042857
C4334,2304.936667
C8597,3147.893846
C3937,2764.233333
C7326,2820.098750
C1331,2711.588182
C4283,2051.597333
C8663,1637.472500
C7433,2532.333750
C4721,2419.720000
C1176,2811.255000
C7314,1613.837000
C5333,2888.093333
C1052,1969.607500
C5046,1846.552000
C7550,2330.204615
C5175,2397.252727
C3740,2563.483636
C8419,3093.861818
C4901,1855.983333
C7303,4053.192500
C5482,2373.629167
C3759,2323.399375
C2002,2388.088000
C2110,1663.054286
C6265,1788.121429
C2544,1826.938462
C2712,2174.916429
C1990,2665.918889
C5604,3798.220000
C1691,3258.473000
C7891,2944.891875
C4655,2647.667500
C9106,3174.682500
C8646,3114.450769
C3253,2889.775556
C2662,2201.581250
C3309,2841.468182
C1129,1444.704500
C9338,3304.310000
C7095,2318.957692
C2458,1737.222353
C3495,2512.791000
C5432,1341.082500
C8584,1780.526875
C9179,2434.793333
C3137,2552.894444
C8711,2367.345000
C3193,2610.625833
C5317,1934.197500
C6125,2813.073000
C6991,2694.777368
C4020,1890.695385
C5325,2241.324545
C1436,3430.021429
C1826,2714.637692
C8753,1841.398333
C6626,2880.057857
C3400,2598.516000
C3750,2603.603333
C4154,2084.869375
C8484,2164.117500
C9451,1596.680909
C2081,2704.970455
C3679,2111.510000
C7198,2754.565000
C1218,3434.787143
C9005,2335.864615
C8191,2506.965000
C8957,1931.462500
C4956,2854.048333
C8301,2002.078333
C1269,2473.968889
C6029,2931.168750
C7900,2448.514545
C3574,1974.775000
C3004,3141.755000
C2670,1875.388667
C9085,2074.869091
C9481,2349.600909
C1696,1724.403000
C4879,2512.449000
C9568,2307.262500
C8175,2031.565000
C4252,2696.592000
C5786,2552.478750
C2408,2231.423636
C4429,2290.220000
C2274,2369.571111
C7981,2589.773636
C7557,2101.920909
C7010,2560.516667
C1381,3086.342308
C1594,2492.891538
C5044,1340.243750
C8946,2160.637333
C8530,2667.292500
C8704,2298.206000
C6614,2008.077857
C4442,3167.863333
C3920,2604.356364
C9399,2223.263529
C2845,1624.010000
C9838,1936.786667
C9732,3462.542857
C2971,2686.730000
C4882,2448.182222
C3768,1328.760000
C5089,2507.700000
C5316,1993.753333
C2240,2762.161111
C6580,1883.052500
C2049,2566.545909
C2716,3744.495455
C2332,2960.544615
C6292,1707.845714
C6371,2381.978947
C5369,1990.641765
C7679,3005.028333
C6792,2567.606667
C1288,2245.950000
C8538,2888.034286
C4723,2110.615000
C3872,1854.870000
C2498,1544.848750
C4239,2373.756667
C4462,2293.044545
C7996,2623.133750
C1128,2767.343333
C8761,2069.342727
C3259,3096.281429
C4502,2195.206471
C6199,2590.073500
C4480,2818.640909
C1992,3073.081000
C7780,3243.919167
C4205,3322.455000
C9975,2422.415000
C8452,3480.843636
C4874,3050.850000
C4697,3058.112308
C9283,1728.668667
C6878,2023.897500
C5228,3384.071000
C9846,2821.756000
C2506,2139.859286
C9513,1509.843333
C2411,2429.344286
C7650,2233.686000
C4468,2236.482000
C3310,1650.203750
C6820,2307.691818
C2398,2744.844167
C3093,1971.744286
C5465,2112.168000
C7184,2248.251667
C4001,2559.688667
C3696,1622.723333
C7271,2367.702143
C4374,2878.959286
C2205,2357.440000
C1308,3591.930000
C7394,2024.742500
C7640,2673.953000
C5016,4259.433333
C7970,2250.094667
C5393,2204.691818
C9454,2395.074000
C1727,2932.801053
C7504,2218.243125
C7617,3910.256667
C5780,2925.489000
C9083,2082.606842
C6252,3310.834000
